id_alumno,genero,edad,provincia,situacion_laboral,horas_trabajo_sem,horas_estudio_sem,materia,asistencia_pct,parcial_1_pct,parcial_2_pct,parcial_3_pct,nota_final_pct,condicion_cursado,aprobado
335,M,19,Rio Negro,No trabaja,0,12.0,Tecnologia y Sociedad,99,85,78,95,81,Promocion,Si
336,M,28,Chaco,No trabaja,0,10.0,Tecnologia y Sociedad,94,63,88,80,81,Regular,Si
337,F,20,Misiones,Part-time,22,12.0,Tecnologia y Sociedad,100,68,74,64,99,Regular,Si
338,F,27,Rio Negro,Full-time,41,6.0,Tecnologia y Sociedad,96,76,65,78,66,Regular,No
339,F,21,Buenos Aires,Full-time,49,0.0,Tecnologia y Sociedad,91,38,61,50,53,Regular,No
340,F,21,Rio Negro,Part-time,21,13.0,Tecnologia y Sociedad,100,100,77,75,84,Promocion,Si
341,F,29,Cordoba,Part-time,18,10.0,Tecnologia y Sociedad,100,85,67,52,54,Regular,No
342,F,24,Santa Fe,Full-time,50,5.0,Tecnologia y Sociedad,76,53,54,44,53,Libre,No
343,F,18,Santa Fe,No trabaja,0,16.0,Tecnologia y Sociedad,100,69,79,73,63,Regular,No
344,X,25,Buenos Aires,Part-time,29,1.0,Tecnologia y Sociedad,88,53,31,45,47,Regular,No
345,M,18,Buenos Aires,Part-time,13,4.0,Tecnologia y Sociedad,64,27,40,46,56,Libre,No
346,M,33,Santa Fe,Full-time,41,13.0,Tecnologia y Sociedad,86,68,75,54,75,Regular,Si
347,M,18,Tucuman,No trabaja,0,6.0,Tecnologia y Sociedad,96,55,62,56,81,Regular,Si
348,F,35,Buenos Aires,Part-time,25,3.0,Tecnologia y Sociedad,76,41,52,70,63,Libre,No
349,F,26,Tierra del Fuego,No trabaja,0,16.0,Tecnologia y Sociedad,93,72,93,72,80,Promocion,Si
350,F,29,Rio Negro,Part-time,21,16.0,Tecnologia y Sociedad,100,79,77,67,71,Regular,Si
351,F,18,Mendoza,No trabaja,0,18.0,Tecnologia y Sociedad,100,68,86,69,77,Regular,Si
352,F,30,Buenos Aires,No trabaja,0,11.0,Tecnologia y Sociedad,90,74,50,87,66,Regular,No
353,F,34,Buenos Aires,No trabaja,0,18.0,Tecnologia y Sociedad,100,80,71,70,88,Promocion,Si
354,M,33,Tucuman,Part-time,10,16.0,Tecnologia y Sociedad,86,61,76,86,50,Regular,No
355,M,29,Tucuman,Part-time,18,10.0,Tecnologia y Sociedad,99,69,78,64,68,Regular,No
356,F,26,Misiones,No trabaja,0,13.0,Tecnologia y Sociedad,84,64,74,80,75,Regular,Si
357,M,18,Cordoba,No trabaja,0,15.0,Tecnologia y Sociedad,83,66,82,56,79,Regular,Si
358,M,26,CABA,Part-time,11,20.0,Tecnologia y Sociedad,100,84,64,71,79,Regular,Si
359,M,43,Buenos Aires,Part-time,20,9.0,Tecnologia y Sociedad,80,51,61,50,55,Regular,No
360,F,24,Mendoza,No trabaja,0,5.0,Tecnologia y Sociedad,77,57,41,59,58,Libre,No
361,M,18,Tucuman,No trabaja,0,3.0,Tecnologia y Sociedad,83,69,48,46,71,Regular,Si
362,F,18,Buenos Aires,No trabaja,0,14.0,Tecnologia y Sociedad,98,68,77,76,79,Regular,Si
363,F,29,Buenos Aires,Part-time,20,10.0,Tecnologia y Sociedad,81,60,61,62,74,Regular,Si
364,F,41,Buenos Aires,Part-time,22,3.0,Tecnologia y Sociedad,71,39,49,59,41,Libre,No
365,M,23,Buenos Aires,Part-time,18,5.0,Tecnologia y Sociedad,84,47,58,73,61,Regular,No
366,M,32,Buenos Aires,No trabaja,0,10.0,Tecnologia y Sociedad,100,75,71,76,77,Promocion,Si
367,M,38,Chaco,Part-time,13,,Tecnologia y Sociedad,76,69,69,45,63,Libre,No
368,M,32,Buenos Aires,No trabaja,0,17.0,Tecnologia y Sociedad,93,73,78,69,74,Regular,Si
369,F,26,Rio Negro,Part-time,27,4.0,Tecnologia y Sociedad,75,59,57,43,60,Libre,No
370,F,25,Salta,Part-time,19,13.0,Tecnologia y Sociedad,100,88,64,77,84,Regular,Si
371,F,36,CABA,No trabaja,0,8.0,Tecnologia y Sociedad,90,63,56,75,77,Regular,Si
372,F,18,Buenos Aires,Part-time,16,14.0,Tecnologia y Sociedad,79,46,75,65,75,Libre,Si
373,M,41,Rio Negro,No trabaja,0,10.0,Tecnologia y Sociedad,83,58,39,70,63,Regular,No
374,M,22,Buenos Aires,Part-time,24,12.0,Tecnologia y Sociedad,79,64,58,53,56,Libre,No
375,F,19,Corrientes,Part-time,17,10.0,Tecnologia y Sociedad,95,75,73,55,69,Regular,No
376,M,22,Entre Rios,Part-time,25,3.0,Tecnologia y Sociedad,78,43,38,35,41,Libre,No
377,F,31,Buenos Aires,Part-time,11,13.0,Tecnologia y Sociedad,90,62,70,74,69,Regular,No
378,F,21,Cordoba,No trabaja,0,15.0,Tecnologia y Sociedad,93,64,78,64,70,Regular,Si
379,M,27,Buenos Aires,No trabaja,0,16.0,Tecnologia y Sociedad,72,73,59,76,74,Libre,Si
380,F,18,Buenos Aires,No trabaja,0,12.0,Tecnologia y Sociedad,87,74,64,54,75,Regular,Si
381,M,26,Salta,Part-time,20,6.0,Tecnologia y Sociedad,97,72,49,66,78,Regular,Si
382,M,38,Misiones,Full-time,34,6.0,Tecnologia y Sociedad,79,44,65,53,54,Libre,No
383,F,39,Buenos Aires,Full-time,44,7.0,Tecnologia y Sociedad,89,60,44,76,76,Regular,Si
384,M,28,Neuquen,No trabaja,0,13.0,Tecnologia y Sociedad,100,81,80,79,61,Promocion,No
385,M,31,Chaco,Full-time,42,11.0,Tecnologia y Sociedad,99,57,64,78,67,Regular,No
386,F,29,Tierra del Fuego,No trabaja,0,2.0,Tecnologia y Sociedad,93,55,65,71,62,Regular,No
387,F,29,Cordoba,Part-time,32,2.0,Tecnologia y Sociedad,90,66,55,68,74,Regular,Si
388,F,43,Buenos Aires,No trabaja,0,10.0,Tecnologia y Sociedad,79,76,67,78,76,Libre,Si
389,M,29,Chaco,No trabaja,0,13.0,Tecnologia y Sociedad,92,93,67,71,83,Regular,Si
390,M,25,Cordoba,No trabaja,0,13.0,Tecnologia y Sociedad,81,79,67,53,64,Regular,No
391,M,34,Cordoba,Part-time,12,11.0,Tecnologia y Sociedad,100,84,74,63,80,Regular,Si
392,F,28,Neuquen,No trabaja,0,16.0,Tecnologia y Sociedad,100,90,81,92,83,Promocion,Si
393,M,19,Chaco,No trabaja,0,7.0,Tecnologia y Sociedad,68,66,61,53,65,Libre,No
394,M,24,Neuquen,Part-time,18,14.0,Tecnologia y Sociedad,85,68,48,57,62,Regular,No
395,M,29,Buenos Aires,Part-time,18,9.0,Tecnologia y Sociedad,95,57,59,75,61,Regular,No
396,F,29,San Juan,No trabaja,0,17.0,Tecnologia y Sociedad,81,69,65,79,85,Regular,Si
397,F,28,Cordoba,Part-time,17,19.0,Tecnologia y Sociedad,100,73,75,97,84,Promocion,Si
398,F,24,CABA,Part-time,17,2.0,Tecnologia y Sociedad,77,42,58,38,72,Libre,Si
399,X,23,Neuquen,No trabaja,0,4.0,Tecnologia y Sociedad,97,71,71,81,78,Promocion,Si
400,F,40,Mendoza,No trabaja,0,13.0,Tecnologia y Sociedad,100,100,67,67,91,Regular,Si
401,F,25,Tucuman,Part-time,17,15.0,Tecnologia y Sociedad,98,78,71,79,85,Promocion,Si
402,F,26,Buenos Aires,Part-time,16,13.0,Tecnologia y Sociedad,81,67,68,61,75,Regular,Si
403,M,26,Santa Fe,No trabaja,0,9.0,Tecnologia y Sociedad,100,68,80,67,67,Regular,No
404,M,21,Entre Rios,Full-time,37,0.0,Tecnologia y Sociedad,88,47,52,65,70,Regular,Si
405,M,28,Tucuman,Part-time,17,3.0,Tecnologia y Sociedad,93,43,63,63,86,Regular,Si
406,F,18,Cordoba,No trabaja,0,20.0,Tecnologia y Sociedad,86,68,77,69,72,Regular,Si
407,M,41,Misiones,Part-time,13,10.0,Tecnologia y Sociedad,73,65,71,63,50,Libre,No
408,F,20,Misiones,No trabaja,0,9.0,Tecnologia y Sociedad,98,72,67,73,77,Regular,Si
409,F,36,Santa Fe,Part-time,26,3.0,Tecnologia y Sociedad,63,67,59,22,37,Libre,No
410,F,18,Buenos Aires,No trabaja,0,0.0,Tecnologia y Sociedad,81,62,55,54,43,Regular,No
411,M,31,San Juan,Full-time,41,5.0,Tecnologia y Sociedad,92,75,64,56,55,Regular,No
412,M,23,Buenos Aires,No trabaja,0,6.0,Tecnologia y Sociedad,94,81,56,58,74,Regular,Si
413,F,33,Entre Rios,No trabaja,0,17.0,Tecnologia y Sociedad,86,72,85,71,89,Promocion,Si
414,F,22,Santa Fe,No trabaja,0,12.0,Tecnologia y Sociedad,100,74,68,75,64,Regular,No
415,M,37,Mendoza,Part-time,19,6.0,Tecnologia y Sociedad,75,56,62,55,87,Libre,Si
416,M,21,Misiones,No trabaja,0,9.0,Tecnologia y Sociedad,88,71,79,73,77,Promocion,Si
417,M,37,Santa Fe,Full-time,43,7.0,Tecnologia y Sociedad,90,69,69,69,48,Regular,No
418,F,35,Cordoba,No trabaja,0,9.0,Tecnologia y Sociedad,94,63,62,72,52,Regular,No
419,M,27,Santa Fe,No trabaja,0,9.0,Tecnologia y Sociedad,83,47,59,41,50,Regular,No
420,M,18,Misiones,Full-time,33,6.0,Tecnologia y Sociedad,81,44,55,44,58,Regular,No
421,M,32,Cordoba,No trabaja,0,11.0,Tecnologia y Sociedad,100,90,63,86,69,Regular,No
422,F,20,Buenos Aires,No trabaja,0,3.0,Tecnologia y Sociedad,77,64,59,58,49,Libre,No
423,F,18,Tucuman,No trabaja,0,14.0,Tecnologia y Sociedad,94,65,75,76,75,Regular,Si
424,M,39,CABA,Part-time,16,12.0,Tecnologia y Sociedad,94,68,80,90,73,Regular,Si
425,F,18,San Luis,Part-time,28,12.0,Tecnologia y Sociedad,81,63,63,86,63,Regular,No
426,M,35,Buenos Aires,Part-time,25,7.0,Tecnologia y Sociedad,89,53,56,49,44,Regular,No
427,F,41,San Luis,No trabaja,0,12.0,Tecnologia y Sociedad,89,68,62,76,59,Regular,No
428,F,28,Buenos Aires,No trabaja,0,14.0,Tecnologia y Sociedad,100,67,70,71,87,Regular,Si
429,F,26,Chaco,Part-time,19,16.0,Tecnologia y Sociedad,100,78,76,76,91,Promocion,Si
430,M,31,Buenos Aires,Full-time,48,4.0,Tecnologia y Sociedad,72,36,61,51,58,Libre,No
431,M,18,Entre Rios,No trabaja,0,11.0,Tecnologia y Sociedad,82,61,73,74,76,Regular,Si
432,X,28,Buenos Aires,No trabaja,0,6.0,Tecnologia y Sociedad,88,65,65,59,67,Regular,No
433,M,37,Chaco,No trabaja,0,12.0,Tecnologia y Sociedad,71,65,64,58,72,Libre,Si
434,F,29,Mendoza,No trabaja,0,13.0,Tecnologia y Sociedad,84,63,62,65,84,Regular,Si
435,M,18,Buenos Aires,No trabaja,0,5.0,Tecnologia y Sociedad,72,47,55,43,46,Libre,No
436,M,22,Buenos Aires,Full-time,37,16.0,Tecnologia y Sociedad,78,72,84,61,76,Libre,Si
437,F,34,Mendoza,Part-time,14,1.0,Tecnologia y Sociedad,77,41,34,27,53,Libre,No
438,M,32,Salta,Full-time,42,0.0,Tecnologia y Sociedad,73,46,65,53,77,Libre,Si
439,M,36,Santa Fe,Part-time,26,6.0,Tecnologia y Sociedad,70,52,37,38,31,Libre,No
440,M,34,Cordoba,No trabaja,0,4.0,Tecnologia y Sociedad,86,66,76,56,56,Regular,No
441,M,28,San Juan,Full-time,50,14.0,Tecnologia y Sociedad,85,59,71,72,72,Regular,Si
442,M,21,Misiones,No trabaja,0,5.0,Tecnologia y Sociedad,82,36,45,73,45,Regular,No
443,M,18,Buenos Aires,No trabaja,0,10.0,Tecnologia y Sociedad,91,69,75,65,69,Regular,No
444,F,31,CABA,No trabaja,0,15.0,Tecnologia y Sociedad,100,76,87,79,73,Promocion,Si
445,M,29,San Juan,No trabaja,0,1.0,Tecnologia y Sociedad,74,29,36,52,57,Libre,No
446,F,24,Buenos Aires,No trabaja,0,5.0,Tecnologia y Sociedad,98,64,49,60,50,Regular,No
447,F,29,Tucuman,Part-time,21,5.0,Tecnologia y Sociedad,96,79,54,68,76,Regular,Si
448,M,25,Cordoba,No trabaja,0,6.0,Tecnologia y Sociedad,88,56,65,60,72,Regular,Si
449,F,21,Buenos Aires,No trabaja,0,14.0,Tecnologia y Sociedad,90,68,75,80,71,Regular,Si
450,M,18,Buenos Aires,Full-time,55,1.0,Tecnologia y Sociedad,89,58,77,52,74,Regular,Si
451,M,18,Buenos Aires,No trabaja,0,13.0,Tecnologia y Sociedad,89,69,81,65,74,Regular,Si
452,M,23,Buenos Aires,Part-time,23,16.0,Tecnologia y Sociedad,92,80,74,67,71,Regular,Si
453,F,27,Buenos Aires,No trabaja,0,8.0,Tecnologia y Sociedad,100,57,76,89,73,Regular,Si
454,M,29,Tucuman,Part-time,33,7.0,Tecnologia y Sociedad,85,48,39,46,47,Regular,No
455,M,19,Buenos Aires,Full-time,37,6.0,Tecnologia y Sociedad,83,52,54,67,58,Regular,No
456,M,34,Neuquen,Full-time,33,8.0,Tecnologia y Sociedad,87,67,46,47,72,Regular,Si
457,M,19,Santa Fe,No trabaja,0,12.0,Tecnologia y Sociedad,77,64,48,63,51,Libre,No
458,M,28,Cordoba,No trabaja,0,2.0,Tecnologia y Sociedad,85,41,65,51,41,Regular,No
459,M,26,Jujuy,Full-time,46,14.0,Tecnologia y Sociedad,93,84,69,73,73,Regular,Si
460,M,37,Entre Rios,Part-time,27,14.0,Tecnologia y Sociedad,87,69,45,71,72,Regular,Si
461,F,18,Buenos Aires,Part-time,23,16.0,Tecnologia y Sociedad,97,61,80,62,83,Regular,Si
462,F,34,Buenos Aires,No trabaja,0,5.0,Tecnologia y Sociedad,95,63,75,55,79,Regular,Si
463,F,35,Entre Rios,No trabaja,0,12.0,Tecnologia y Sociedad,92,59,77,53,61,Regular,No
464,M,32,Cordoba,No trabaja,0,13.0,Tecnologia y Sociedad,86,68,77,60,59,Regular,No
465,M,36,Buenos Aires,No trabaja,0,10.0,Tecnologia y Sociedad,78,77,74,66,57,Libre,No
466,M,29,Cordoba,No trabaja,0,11.0,Tecnologia y Sociedad,94,80,85,78,82,Promocion,Si
467,F,28,Buenos Aires,No trabaja,0,15.0,Tecnologia y Sociedad,92,78,77,65,69,Regular,No
468,M,24,Cordoba,Full-time,35,6.0,Tecnologia y Sociedad,78,53,46,52,73,Libre,Si
469,M,21,Corrientes,No trabaja,0,5.0,Tecnologia y Sociedad,88,60,64,67,60,Regular,No
470,M,25,Jujuy,Part-time,14,4.0,Tecnologia y Sociedad,55,53,50,30,39,Libre,No
471,M,36,Tierra del Fuego,No trabaja,0,19.0,Tecnologia y Sociedad,86,63,68,80,76,Regular,Si
472,F,32,Salta,Part-time,27,17.0,Tecnologia y Sociedad,89,86,89,81,86,Promocion,Si
473,F,29,Cordoba,No trabaja,0,11.0,Tecnologia y Sociedad,91,55,76,69,62,Regular,No
474,M,18,Chaco,Full-time,43,12.0,Tecnologia y Sociedad,85,58,67,56,62,Regular,No
475,F,22,San Juan,Part-time,18,10.0,Tecnologia y Sociedad,96,73,62,69,68,Regular,No
476,M,18,Mendoza,Part-time,33,3.0,Tecnologia y Sociedad,82,29,47,45,45,Regular,No
477,M,22,CABA,Full-time,49,0.0,Tecnologia y Sociedad,77,44,44,53,45,Libre,No
478,F,35,Buenos Aires,No trabaja,0,17.0,Tecnologia y Sociedad,89,70,52,83,67,Regular,No
479,F,27,San Luis,No trabaja,0,11.0,Tecnologia y Sociedad,99,54,73,60,72,Regular,Si
480,F,41,Buenos Aires,Full-time,44,8.0,Tecnologia y Sociedad,86,59,67,61,65,Regular,No
481,M,31,Buenos Aires,No trabaja,0,12.0,Tecnologia y Sociedad,77,66,65,92,75,Libre,Si
482,F,18,Buenos Aires,Full-time,42,0.0,Tecnologia y Sociedad,81,51,31,40,59,Regular,No
483,F,28,Buenos Aires,Full-time,45,12.0,Tecnologia y Sociedad,88,62,65,62,65,Regular,No
484,M,26,Buenos Aires,No trabaja,0,6.0,Tecnologia y Sociedad,83,40,56,71,46,Regular,No
485,M,27,CABA,Part-time,22,9.0,Tecnologia y Sociedad,82,54,73,77,59,Regular,No
486,F,31,Buenos Aires,Full-time,40,7.0,Tecnologia y Sociedad,78,52,51,60,57,Libre,No
487,M,18,Buenos Aires,No trabaja,0,17.0,Tecnologia y Sociedad,88,89,71,60,79,Regular,Si
488,M,31,Mendoza,Part-time,27,11.0,Tecnologia y Sociedad,91,66,84,64,55,Regular,No
489,F,27,Cordoba,No trabaja,0,11.0,Tecnologia y Sociedad,82,66,64,66,76,Regular,Si
490,M,26,Buenos Aires,No trabaja,0,4.0,Tecnologia y Sociedad,78,47,31,46,59,Libre,No
491,M,20,La Pampa,Part-time,27,3.0,Tecnologia y Sociedad,83,60,45,54,48,Regular,No
492,F,34,Corrientes,No trabaja,0,14.0,Tecnologia y Sociedad,90,86,75,63,70,Regular,Si
493,M,26,Buenos Aires,No trabaja,0,5.0,Tecnologia y Sociedad,98,68,79,62,76,Regular,Si
494,F,32,Jujuy,Part-time,26,12.0,Tecnologia y Sociedad,60,51,47,59,69,Libre,No
495,F,23,Buenos Aires,No trabaja,0,8.0,Tecnologia y Sociedad,100,58,81,64,74,Regular,Si
496,M,18,CABA,Part-time,24,10.0,Tecnologia y Sociedad,80,63,64,59,88,Regular,Si
497,F,26,Buenos Aires,Part-time,19,6.0,Tecnologia y Sociedad,87,64,77,54,57,Regular,No
498,M,25,Buenos Aires,Part-time,15,11.0,Tecnologia y Sociedad,100,64,83,72,66,Regular,No
499,F,18,Santa Fe,No trabaja,0,10.0,Tecnologia y Sociedad,94,62,76,77,80,Regular,Si
500,M,25,Chaco,Part-time,9,7.0,Tecnologia y Sociedad,96,53,59,62,61,Regular,No
501,F,28,Buenos Aires,No trabaja,0,13.0,Tecnologia y Sociedad,100,74,81,85,84,Promocion,Si
502,F,18,Buenos Aires,Full-time,46,12.0,Tecnologia y Sociedad,95,71,77,69,68,Regular,No
503,F,34,Mendoza,No trabaja,0,17.0,Tecnologia y Sociedad,92,70,80,64,79,Regular,Si
504,F,26,Buenos Aires,Part-time,26,8.0,Tecnologia y Sociedad,82,69,60,71,49,Regular,No
505,F,24,Mendoza,No trabaja,0,13.0,Tecnologia y Sociedad,82,67,86,78,64,Regular,No
506,F,32,Buenos Aires,Part-time,24,6.0,Tecnologia y Sociedad,85,67,60,48,61,Regular,No
507,F,46,Buenos Aires,Part-time,21,9.0,Tecnologia y Sociedad,86,75,65,44,70,Regular,Si
508,F,19,Mendoza,No trabaja,0,17.0,Tecnologia y Sociedad,100,75,95,71,89,Promocion,Si
509,M,39,Buenos Aires,No trabaja,0,2.0,Tecnologia y Sociedad,86,44,49,74,60,Regular,No
510,F,18,Cordoba,No trabaja,0,17.0,Tecnologia y Sociedad,89,75,71,70,73,Promocion,Si
511,M,32,Buenos Aires,No trabaja,0,18.0,Tecnologia y Sociedad,100,88,71,80,77,Promocion,Si
512,F,29,Santa Fe,Part-time,14,5.0,Tecnologia y Sociedad,80,48,45,55,54,Regular,No
513,F,27,Rio Negro,Part-time,14,6.0,Tecnologia y Sociedad,87,58,64,61,70,Regular,Si
514,F,41,Neuquen,No trabaja,0,14.0,Tecnologia y Sociedad,78,68,69,73,79,Libre,Si
515,M,29,San Luis,Full-time,45,2.0,Tecnologia y Sociedad,82,65,45,55,36,Regular,No
516,M,26,Buenos Aires,No trabaja,0,3.0,Tecnologia y Sociedad,70,30,27,61,30,Libre,No
517,M,35,Salta,No trabaja,0,5.0,Tecnologia y Sociedad,81,67,52,50,58,Regular,No
518,M,21,Buenos Aires,Full-time,41,6.0,Tecnologia y Sociedad,91,58,70,66,63,Regular,No
519,F,18,Buenos Aires,Part-time,17,15.0,Tecnologia y Sociedad,92,82,86,75,84,Promocion,Si
520,M,27,Santa Fe,No trabaja,0,9.0,Tecnologia y Sociedad,86,76,74,63,85,Regular,Si
521,F,27,Buenos Aires,No trabaja,0,14.0,Tecnologia y Sociedad,100,75,71,86,59,Promocion,No
522,M,22,Rio Negro,No trabaja,0,17.0,Tecnologia y Sociedad,100,71,69,69,66,Regular,No
523,M,22,Buenos Aires,No trabaja,0,18.0,Tecnologia y Sociedad,88,87,89,51,54,Regular,No
524,F,34,San Luis,Part-time,27,11.0,Tecnologia y Sociedad,100,63,61,71,59,Regular,No
525,M,18,Buenos Aires,No trabaja,0,14.0,Tecnologia y Sociedad,78,75,54,69,76,Libre,Si
526,M,39,Mendoza,Full-time,33,8.0,Tecnologia y Sociedad,57,36,51,29,38,Libre,No
527,F,37,Santa Fe,No trabaja,0,11.0,Tecnologia y Sociedad,100,73,72,80,78,Promocion,Si
528,M,30,Buenos Aires,No trabaja,0,8.0,Tecnologia y Sociedad,81,71,50,74,55,Regular,No
529,F,18,Corrientes,No trabaja,0,8.0,Tecnologia y Sociedad,91,53,52,44,62,Regular,No
530,M,18,Santa Fe,No trabaja,0,5.0,Tecnologia y Sociedad,98,67,77,52,61,Regular,No
531,F,22,Santa Fe,No trabaja,0,,Tecnologia y Sociedad,97,79,65,78,78,Regular,Si
532,M,32,Jujuy,Full-time,37,0.0,Tecnologia y Sociedad,81,61,35,65,68,Regular,No
533,F,27,Buenos Aires,Part-time,20,15.0,Tecnologia y Sociedad,88,71,75,76,80,Promocion,Si
534,M,26,CABA,Part-time,20,0.0,Tecnologia y Sociedad,83,42,44,53,47,Regular,No
535,M,29,Tucuman,No trabaja,0,8.0,Tecnologia y Sociedad,90,61,66,74,69,Regular,No
536,F,26,Buenos Aires,Part-time,19,3.0,Tecnologia y Sociedad,91,63,66,62,52,Regular,No
537,F,18,Chaco,No trabaja,0,12.0,Tecnologia y Sociedad,99,80,80,58,78,Regular,Si
538,F,37,Misiones,Part-time,28,,Tecnologia y Sociedad,87,61,56,60,66,Regular,No
539,F,30,La Pampa,No trabaja,0,15.0,Tecnologia y Sociedad,83,74,84,78,64,Promocion,No
540,X,28,Buenos Aires,Part-time,17,12.0,Tecnologia y Sociedad,94,65,93,66,64,Regular,No
541,M,30,Buenos Aires,No trabaja,0,17.0,Tecnologia y Sociedad,100,61,69,77,69,Regular,No
542,M,42,CABA,Part-time,30,11.0,Tecnologia y Sociedad,87,75,63,65,59,Regular,No
543,F,18,Tucuman,Part-time,21,5.0,Tecnologia y Sociedad,88,43,54,57,71,Regular,Si
544,M,29,Tucuman,No trabaja,0,10.0,Tecnologia y Sociedad,69,41,53,62,77,Libre,Si
545,M,23,Misiones,No trabaja,0,17.0,Tecnologia y Sociedad,100,95,85,77,92,Promocion,Si
546,M,24,CABA,Part-time,23,8.0,Tecnologia y Sociedad,78,69,43,62,67,Libre,No
547,M,33,Corrientes,No trabaja,0,14.0,Tecnologia y Sociedad,95,79,68,85,74,Regular,Si
548,M,18,Misiones,No trabaja,0,12.0,Tecnologia y Sociedad,100,75,58,80,74,Regular,Si
549,M,18,Cordoba,Full-time,39,9.0,Tecnologia y Sociedad,98,67,56,78,82,Regular,Si
550,M,38,Mendoza,Full-time,46,10.0,Tecnologia y Sociedad,64,53,53,52,61,Libre,No
551,M,22,Chaco,Full-time,38,3.0,Tecnologia y Sociedad,79,69,29,46,52,Libre,No
552,F,28,Buenos Aires,No trabaja,0,9.0,Tecnologia y Sociedad,79,70,53,47,75,Libre,Si
553,M,21,Buenos Aires,No trabaja,0,5.0,Tecnologia y Sociedad,98,79,68,73,68,Regular,No
554,M,18,Santa Fe,Full-time,35,2.0,Tecnologia y Sociedad,93,64,68,75,64,Regular,No
555,F,18,Cordoba,No trabaja,0,5.0,Tecnologia y Sociedad,98,71,69,69,82,Regular,Si
556,M,40,Salta,Part-time,27,8.0,Tecnologia y Sociedad,91,72,81,91,72,Promocion,Si
557,F,18,Misiones,No trabaja,0,16.0,Tecnologia y Sociedad,87,88,65,80,50,Regular,No
558,M,25,San Juan,No trabaja,0,3.0,Tecnologia y Sociedad,78,33,78,48,55,Libre,No
559,M,39,Neuquen,No trabaja,0,6.0,Tecnologia y Sociedad,89,53,71,77,75,Regular,Si
560,M,19,Chaco,Part-time,13,5.0,Tecnologia y Sociedad,97,84,65,52,61,Regular,No
561,M,28,Tucuman,No trabaja,0,8.0,Tecnologia y Sociedad,95,45,65,67,60,Regular,No
562,M,18,Corrientes,No trabaja,0,8.0,Tecnologia y Sociedad,85,62,64,56,77,Regular,Si
563,F,31,Santa Fe,No trabaja,0,8.0,Tecnologia y Sociedad,84,46,34,64,78,Regular,Si
564,F,27,Buenos Aires,Part-time,17,12.0,Tecnologia y Sociedad,79,52,54,74,86,Libre,Si
565,M,24,Mendoza,Full-time,41,7.0,Tecnologia y Sociedad,88,57,69,49,65,Regular,No
566,F,23,Neuquen,No trabaja,0,14.0,Tecnologia y Sociedad,84,58,77,71,57,Regular,No
567,F,18,Santa Fe,No trabaja,0,16.0,Tecnologia y Sociedad,100,64,85,81,76,Regular,Si
568,F,47,Santa Fe,No trabaja,0,16.0,Tecnologia y Sociedad,95,86,73,74,84,Promocion,Si
569,F,27,Mendoza,No trabaja,0,11.0,Tecnologia y Sociedad,81,66,54,59,34,Regular,No
570,M,40,Tucuman,Full-time,54,4.0,Tecnologia y Sociedad,86,70,53,51,82,Regular,Si
571,M,35,Entre Rios,No trabaja,0,12.0,Tecnologia y Sociedad,93,82,71,65,80,Regular,Si
572,F,22,Buenos Aires,Part-time,17,12.0,Tecnologia y Sociedad,97,62,53,76,96,Regular,Si
573,M,36,Corrientes,Full-time,37,12.0,Tecnologia y Sociedad,90,63,81,73,65,Regular,No
574,F,36,Santa Fe,No trabaja,0,7.0,Tecnologia y Sociedad,92,61,58,76,92,Regular,Si
575,M,37,Cordoba,Part-time,24,6.0,Tecnologia y Sociedad,93,62,63,61,74,Regular,Si
576,M,23,CABA,Part-time,24,7.0,Tecnologia y Sociedad,98,61,58,56,74,Regular,Si
577,M,31,Mendoza,No trabaja,0,11.0,Tecnologia y Sociedad,89,53,49,75,90,Regular,Si
578,X,29,Cordoba,No trabaja,0,12.0,Tecnologia y Sociedad,94,80,62,72,78,Regular,Si
579,M,30,Mendoza,No trabaja,0,14.0,Tecnologia y Sociedad,100,80,66,85,52,Regular,No
580,F,21,San Luis,Part-time,22,10.0,Tecnologia y Sociedad,95,66,91,72,67,Regular,No
581,F,33,Mendoza,Part-time,32,9.0,Tecnologia y Sociedad,87,70,82,53,67,Regular,No
582,M,42,Buenos Aires,Part-time,23,14.0,Tecnologia y Sociedad,85,61,80,62,80,Regular,Si
583,F,32,Cordoba,No trabaja,0,9.0,Tecnologia y Sociedad,74,60,60,32,47,Libre,No
584,F,24,Tucuman,No trabaja,0,11.0,Tecnologia y Sociedad,100,80,78,54,89,Regular,Si
585,M,32,Misiones,Part-time,27,10.0,Tecnologia y Sociedad,90,62,77,72,74,Regular,Si
586,X,29,Santa Fe,Part-time,20,6.0,Tecnologia y Sociedad,95,65,66,44,75,Regular,Si
587,F,23,CABA,No trabaja,0,10.0,Tecnologia y Sociedad,100,72,73,71,98,Promocion,Si
588,M,26,Buenos Aires,Part-time,23,5.0,Tecnologia y Sociedad,61,36,43,66,53,Libre,No
589,F,21,Chaco,No trabaja,0,16.0,Tecnologia y Sociedad,87,67,70,71,74,Regular,Si
590,F,29,Misiones,No trabaja,0,20.0,Tecnologia y Sociedad,94,79,78,60,81,Regular,Si
591,M,32,Buenos Aires,No trabaja,0,2.0,Tecnologia y Sociedad,74,55,42,50,54,Libre,No
592,F,24,Corrientes,Part-time,26,8.0,Tecnologia y Sociedad,93,62,54,64,83,Regular,Si
593,F,31,Buenos Aires,Full-time,37,17.0,Tecnologia y Sociedad,89,67,59,74,81,Regular,Si
